,Ensembl,Symbol,s28mo_AR_M-s22mo_AR_M_logFC,s28mo_AR_M-s22mo_AR_M_logCPM,s28mo_AR_M-s22mo_AR_M_LR,s28mo_AR_M-s22mo_AR_M_PValue,s28mo_AR_M-s22mo_AR_M_Status,s28mo_AR_M-s22mo_AR_M_Status,Description
6632,ENSMUSG00000032293,Ireb2,0.0024195039,4.8773315,4.476675976e-4,0.983119492869682,0.9985701890679048,NS,iron responsive element binding protein 2
6777,ENSMUSG00000032571,Pik3r4,0.002750725,3.83942458,4.944094242e-4,0.9822602438242927,0.9985701890679048,NS,phosphoinositide-3-kinase regulatory subunit 4
6781,ENSMUSG00000032579,Hemk1,0.0036957828,3.75885712,6.447282596e-4,0.9797426911392083,0.9985701890679048,NS,HemK methyltransferase family member 1
6868,ENSMUSG00000032870,Smap2,-0.0021117986,4.31036558,3.125079762e-4,0.9858958150251238,0.9985701890679048,NS,small ArfGAP 2
6927,ENSMUSG00000033107,Rnf125,0.0076415415,0.60638464,5.871424675e-4,0.9806683327488792,0.9985701890679048,NS,ring finger protein 125
6945,ENSMUSG00000033191,Tie1,0.0015515917,5.03907074,2.142828678e-4,0.9883206606740639,0.9985701890679048,NS,tyrosine kinase with immunoglobulin-like and EGF-like domains 1
7137,ENSMUSG00000034032,Rpap1,-0.0023020509,4.69613959,5.180520435e-4,0.9818411115618819,0.9985701890679048,NS,RNA polymerase II associated protein 1
7142,ENSMUSG00000034042,Gpbp1l1,0.0027405963,4.94884452,6.72839735e-4,0.9793058697878234,0.9985701890679048,NS,GC-rich promoter binding protein 1-like 1
7205,ENSMUSG00000034274,Thoc5,0.0023007634,3.86252455,3.354399298e-4,0.9853875458546155,0.9985701890679048,NS,THO complex 5
7342,ENSMUSG00000034799,Unc13a,0.0032557424,2.87407156,3.58856202e-4,0.984886177569811,0.9985701890679048,NS,unc-13 homolog A
7518,ENSMUSG00000035575,Utp6,-0.0021313404,5.39434019,3.462263102e-4,0.9851544929668469,0.9985701890679048,NS,UTP6 small subunit processome component
7547,ENSMUSG00000035711,Dok3,0.0075106678,0.76674777,7.056550535e-4,0.9788073524816827,0.9985701890679048,NS,docking protein 3
7629,ENSMUSG00000036078,Sigmar1,0.0038335527,2.91593952,5.259505742e-4,0.9817032286842685,0.9985701890679048,NS,sigma non-opioid intracellular receptor 1
7884,ENSMUSG00000037110,Ralgapa2,-0.0022170987,3.98431131,2.821692447e-4,0.9865978499622116,0.9985701890679048,NS,"Ral GTPase activating protein, alpha subunit 2 (catalytic)"
7896,ENSMUSG00000037166,Ppp1r14a,-0.0036247208,1.28922358,2.15337348e-4,0.9882919611413645,0.9985701890679048,NS,"protein phosphatase 1, regulatory inhibitor subunit 14A"
7916,ENSMUSG00000037239,Spred3,0.005443862,1.75171663,5.870364734e-4,0.9806700774140298,0.9985701890679048,NS,sprouty-related EVH1 domain containing 3
7918,ENSMUSG00000037243,Zfp692,-0.0041628673,2.49825262,3.853191896e-4,0.9843388917671094,0.9985701890679048,NS,zinc finger protein 692
7927,ENSMUSG00000037270,4932438A13Rik,-0.0023099963,5.62294176,4.225076763e-4,0.9836006444382501,0.9985701890679048,NS,RIKEN cDNA 4932438A13 gene
8089,ENSMUSG00000037894,H2az1,-0.0018045235,5.80678644,2.166085238e-4,0.9882574571312231,0.9985701890679048,NS,H2A.Z variant histone 1
8117,ENSMUSG00000037991,Rmi2,-0.010832702,0.61369537,5.671589388e-4,0.981000096231317,0.9985701890679048,NS,RecQ mediated genome instability 2
8368,ENSMUSG00000038722,Bud31,-0.0027050361,4.51393759,5.565267859e-4,0.9811789947338349,0.9985701890679048,NS,BUD31 homolog
8385,ENSMUSG00000038780,Smurf1,0.0028950137,4.58037056,6.913548144e-4,0.9790231381701024,0.9985701890679048,NS,SMAD specific E3 ubiquitin protein ligase 1
8486,ENSMUSG00000039148,Sart1,-0.0032231822,5.66430516,7.861763039e-4,0.9776311769538352,0.9985701890679048,NS,squamous cell carcinoma antigen recognized by T cells 1
8528,ENSMUSG00000039253,Fn3krp,-0.0037012512,1.82412836,2.925337461e-4,0.9863539526492262,0.9985701890679048,NS,fructosamine 3 kinase related protein
8535,ENSMUSG00000039285,Azi2,-0.0020096545,5.29500471,3.417049993e-4,0.98525173287783,0.9985701890679048,NS,5-azacytidine induced gene 2
8551,ENSMUSG00000039356,Exosc2,-0.0037819931,2.76231467,5.765298626e-4,0.9808438055772727,0.9985701890679048,NS,exosome component 2
8584,ENSMUSG00000039483,Asb6,-0.0036030023000000002,3.52373123,7.196954586e-4,0.9785976061469883,0.9985701890679048,NS,ankyrin repeat and SOCS box-containing 6
8684,ENSMUSG00000039891,Txlnb,0.0024605964,9.56904327,0.00057329089750000005,0.9808976811448817,0.9985701890679048,NS,taxilin beta
8739,ENSMUSG00000040105,Plpp6,0.0030886979,1.87298777,2.242520775e-4,0.988052086564489,0.9985701890679048,NS,phospholipid phosphatase 6
8764,ENSMUSG00000040209,Zfp704,-0.0036611252,3.62835662,7.782024914e-4,0.9777448746552813,0.9985701890679048,NS,zinc finger protein 704
8787,ENSMUSG00000040274,Cdk6,0.0052151047,0.62300007,2.939487818e-4,0.9863209915583926,0.9985701890679048,NS,cyclin-dependent kinase 6
8962,ENSMUSG00000040888,Gfer,0.0019244228,4.62040115,3.036984894e-4,0.9860960116441387,0.9985701890679048,NS,"growth factor, augmenter of liver regeneration"
9006,ENSMUSG00000041135,Ripk2,-0.0033450534,1.32835263,2.1266251e-4,0.9883648995685466,0.9985701890679048,NS,receptor (TNFRSF)-interacting serine-threonine kinase 2
9078,ENSMUSG00000041460,Cacna2d4,-0.0053202418,2.96231796,2.084183232e-4,0.9884815796214026,0.9985701890679048,NS,"calcium channel, voltage-dependent, alpha 2/delta subunit 4"
9239,ENSMUSG00000042215,Bag2,-0.0037773862,3.59076172,7.684003579e-4,0.9778854439720258,0.9985701890679048,NS,BCL2-associated athanogene 2
9487,ENSMUSG00000043623,4933412A08Rik,0.0039332497,1.00882163,2.151037668e-4,0.9882983123940623,0.9985701890679048,NS,RIKEN cDNA 4933412A08 gene
9550,ENSMUSG00000044155,Lsm8,-0.0027025145,2.67530496,2.785909778e-4,0.9866830913499438,0.9985701890679048,NS,"LSM8 homolog, U6 small nuclear RNA associated"
9599,ENSMUSG00000044501,Zfp758,-0.0047906006,2.45259087,6.289422668e-4,0.9799921727115292,0.9985701890679048,NS,zinc finger protein 758
9617,ENSMUSG00000044674,Fzd1,-0.0058019099,2.19788281,7.061620258e-4,0.9787997427948455,0.9985701890679048,NS,frizzled class receptor 1
9672,ENSMUSG00000045098,Kmt5b,-0.0016022074,4.86468345,2.329056423e-4,0.9878237597581381,0.9985701890679048,NS,lysine methyltransferase 5B
9710,ENSMUSG00000045319,Proser2,-0.0108670395,-0.040823280000000003,7.667485021e-4,0.9779092208781621,0.9985701890679048,NS,proline and serine rich 2
9756,ENSMUSG00000045767,B230219D22Rik,-0.0028389112,5.81299978,7.453282092e-4,0.9782198987230031,0.9985701890679048,NS,RIKEN cDNA B230219D22 gene
10042,ENSMUSG00000047945,Marcksl1,0.0113469015,-0.02820165,8.03940084e-4,0.9773799419606379,0.9985701890679048,NS,MARCKS-like 1
10126,ENSMUSG00000048578,Mlec,-0.0027383247,7.48877952,5.63209575e-4,0.981066351452992,0.9985701890679048,NS,malectin
10151,ENSMUSG00000048779,P2ry6,-0.0037014973,1.38283329,2.249597278e-4,0.9880332513961563,0.9985701890679048,NS,"pyrimidinergic receptor P2Y, G-protein coupled, 6"
10413,ENSMUSG00000050973,Gdpgp1,-0.0045838934,0.71592697,2.68117761e-4,0.9869357811570709,0.9985701890679048,NS,GDP-D-glucose phosphorylase 1
10540,ENSMUSG00000052105,Mtcl1,-0.0041896311,2.99276133,6.323616574e-4,0.9799378692693937,0.9985701890679048,NS,microtubule crosslinking factor 1
10609,ENSMUSG00000052675,Zfp112,-0.0034185819,3.19858957,4.145036313e-4,0.9837567013496864,0.9985701890679048,NS,zinc finger protein 112
10671,ENSMUSG00000053192,Mllt11,-0.0024014944,6.73687913,2.852004076e-4,0.9865260637152874,0.9985701890679048,NS,myeloid/lymphoid or mixed-lineage leukemia
10826,ENSMUSG00000054676,1600014C10Rik,-0.002793317,4.74389117,4.990754275e-4,0.9821767445294499,0.9985701890679048,NS,RIKEN cDNA 1600014C10 gene
10870,ENSMUSG00000055067,Smyd3,0.0029600116,2.70535583,2.820321714e-4,0.9866011053252395,0.9985701890679048,NS,SET and MYND domain containing 3
10966,ENSMUSG00000056153,Socs6,-0.0029681456,5.60827566,6.0437937e-4,0.9803866791629141,0.9985701890679048,NS,suppressor of cytokine signaling 6
11031,ENSMUSG00000056770,Setd3,0.0021006251,7.2105587,3.598385615e-4,0.9848655073382869,0.9985701890679048,NS,SET domain containing 3
11059,ENSMUSG00000057103,Nat8f1,0.0064956239,0.27810254,3.958839505e-4,0.9841256718050889,0.9985701890679048,NS,N-acetyltransferase 8 (GCN5-related) family member 1
11244,ENSMUSG00000059058,Tma7-ps,-0.0050466853,0.41342228,2.707117243e-4,0.9868727426406789,0.9985701890679048,NS,"translational machinery associated 7 homolog (S. cerevisiae), pseudogene"
11289,ENSMUSG00000059495,Arhgef12,-0.0029395794,6.23459188,7.51350412e-4,0.9781321068050564,0.9985701890679048,NS,Rho guanine nucleotide exchange factor (GEF) 12
11336,ENSMUSG00000059981,Taok2,0.0017731374,5.4595074,2.611655095e-4,0.9871062552362848,0.9985701890679048,NS,TAO kinase 2
11572,ENSMUSG00000062590,Armc9,-0.0038725733,1.31691022,2.109424685e-4,0.9884120448627993,0.9985701890679048,NS,armadillo repeat containing 9
11596,ENSMUSG00000062861,Zfp28,0.0043679193,1.99595522,5.057624745e-4,0.9820577560965332,0.9985701890679048,NS,zinc finger protein 28
11618,ENSMUSG00000063052,Lrrc40,-0.0031065179,2.60382129,3.600346955e-4,0.9848613837842819,0.9985701890679048,NS,leucine rich repeat containing 40
11621,ENSMUSG00000063077,Kif1b,0.0021417647,8.83107553,4.278998226e-4,0.9834963447421605,0.9985701890679048,NS,kinesin family member 1B
11735,ENSMUSG00000064254,Ethe1,0.0031384029,4.00150157,4.366446059e-4,0.9833285833004117,0.9985701890679048,NS,ethylmalonic encephalopathy 1
11743,ENSMUSG00000064302,Clasp1,0.0021384028,5.58104887,3.968728445e-4,0.9841058602387192,0.9985701890679048,NS,CLIP associating protein 1
11746,ENSMUSG00000064326,Siva1,0.0039082157,3.44250135,7.688468364e-4,0.9778790217266007,0.9985701890679048,NS,"SIVA1, apoptosis-inducing factor"
11758,ENSMUSG00000064367,mt-Nd5,0.0017814252,12.7574832,2.309035497e-4,0.9878762030809901,0.9985701890679048,NS,mitochondrially encoded NADH dehydrogenase 5
11939,ENSMUSG00000068697,Myoz1,0.0022332756,10.81750938,3.720080263e-4,0.984611747978341,0.9985701890679048,NS,myozenin 1
12009,ENSMUSG00000069895,Atxn1l,0.0019047774,4.55722395,2.403699437e-4,0.9876301981143847,0.9985701890679048,NS,ataxin 1-like
12031,ENSMUSG00000070343,Gm10288,0.0040156735,1.6582189,3.579469173e-4,0.9849053354415712,0.9985701890679048,NS,predicted gene 10288
12071,ENSMUSG00000070729,Gm12966,0.0114359728,-0.4691049,6.449616065e-4,0.9797390263892363,0.9985701890679048,NS,predicted gene 12966
12238,ENSMUSG00000073415,Gm10501,0.0025392597,4.66306751,4.415126184e-4,0.9832359223115688,0.9985701890679048,NS,predicted gene 10501
12301,ENSMUSG00000073982,Rhog,0.0026269054,2.90421609,2.106406595e-4,0.9884203370665929,0.9985701890679048,NS,ras homolog family member G
12327,ENSMUSG00000074211,Sdhaf1,-0.0024732884,4.10795086,3.881953157e-4,0.9842805586045292,0.9985701890679048,NS,succinate dehydrogenase complex assembly factor 1
12398,ENSMUSG00000074818,Pdzd7,-0.0036848602,2.20896132,3.168186649e-4,0.9857988828656333,0.9985701890679048,NS,PDZ domain containing 7
12577,ENSMUSG00000078931,Pdf,-0.0019003802,5.4326502,2.55218525e-4,0.9872538893113072,0.9985701890679048,NS,peptide deformylase (mitochondrial)
12708,ENSMUSG00000081476,Itpa-ps1,0.0089151494,-0.46893884,4.170928591e-4,0.9837060548734341,0.9985701890679048,NS,inosine triphosphatase (nucleoside triphosphate pyrophosphatase) pseudogene 1
12764,ENSMUSG00000084329,Gm6733,-0.006535794,-0.3376044,2.749591738e-4,0.9867701699070883,0.9985701890679048,NS,predicted gene 6733
12840,ENSMUSG00000085457,1110046J04Rik,-0.0057576921,2.35531733,6.364691826e-4,0.9798728314092456,0.9985701890679048,NS,RIKEN cDNA 1110046J04 gene
12842,ENSMUSG00000085492,Trmt61b,-0.0072605316,-0.01613637,4.728001217e-4,0.9826521910772604,0.9985701890679048,NS,tRNA methyltransferase 61B
12846,ENSMUSG00000085587,Gm14493,-0.0042918716,2.43546411,2.713313584e-4,0.9868577290477876,0.9985701890679048,NS,predicted gene 14493
12848,ENSMUSG00000085614,1700123M08Rik,0.0055704884,2.17341235,7.137409895e-4,0.9786863062645811,0.9985701890679048,NS,RIKEN cDNA 1700123M08 gene
12880,ENSMUSG00000085945,2310014F06Rik,0.0047457132,1.26749154,3.507947067e-4,0.9850568833578366,0.9985701890679048,NS,RIKEN cDNA 2310014F06 gene
12948,ENSMUSG00000086825,Gm15675,0.0024261158,3.82383196,2.564460482e-4,0.9872232762424524,0.9985701890679048,NS,predicted gene 15675
13011,ENSMUSG00000087440,4930577N17Rik,0.0057119297,2.03195923,6.219018261e-4,0.9801044493048101,0.9985701890679048,NS,RIKEN cDNA 4930577N17 gene
13309,ENSMUSG00000096433,Zfp994,-0.0056634776,2.27102074,7.777439126e-4,0.9777514311650872,0.9985701890679048,NS,zinc finger protein 994
13657,ENSMUSG00000102742,Pcdhga11,-0.0107062774,0.32712607,6.312897485e-4,0.9799548764417091,0.9985701890679048,NS,"protocadherin gamma subfamily A, 11"
13744,ENSMUSG00000104913,Gm6560,-0.0034579044,2.97177447,3.815662721e-4,0.9844153363760394,0.9985701890679048,NS,predicted gene 6560
13808,ENSMUSG00000106702,Gm42846,-0.0063671794,1.65659806,7.540947865e-4,0.9780922160095117,0.9985701890679048,NS,predicted gene 42846
13831,ENSMUSG00000107086,Gm43808,0.0049628173,0.90044884,3.068677105e-4,0.9860236603362458,0.9985701890679048,NS,predicted gene 43808
13880,ENSMUSG00000108218,Olfr1372-ps1,0.0057409931,1.04534831,4.444815266e-4,0.9831796608752376,0.9985701890679048,NS,"olfactory receptor 1372, pseudogene 1"
13906,ENSMUSG00000108621,Gm33989,0.0029337985,3.65518861,3.957614301e-4,0.9841281281104685,0.9985701890679048,NS,"predicted gene, 33989"
14097,ENSMUSG00000113585,Gm19605,0.0067722938,0.44266578,4.9635448e-4,0.9822253888582069,0.9985701890679048,NS,"predicted gene, 19605"
14174,ENSMUSG00000115767,Gm10366,-0.0037593509,2.51194665,3.716141281e-4,0.9846198959994112,0.9985701890679048,NS,predicted gene 10366
1348,ENSMUSG00000016940,Kctd2,0.0017590889,3.95612347,2.021955428e-4,0.9886548245858594,0.9986090690309051,NS,potassium channel tetramerisation domain containing 2
5316,ENSMUSG00000028992,Nmnat1,-0.001583866,4.17888859,2.004501677e-4,0.9887038938561085,0.9986090690309051,NS,nicotinamide nucleotide adenylyltransferase 1
1997,ENSMUSG00000020561,Polr1f,-0.0017746726,3.92214275,1.907033863e-4,0.9889819316912177,0.9986543367686409,NS,RNA polymerase I subunit F
5086,ENSMUSG00000028514,Usp24,0.0014485194,7.40581957,1.932685483e-4,0.9889080816330176,0.9986543367686409,NS,ubiquitin specific peptidase 24
6942,ENSMUSG00000033182,Kbtbd12,0.0014678378,6.9380855,1.891803701e-4,0.9890260139511414,0.9986543367686409,NS,kelch repeat and BTB (POZ) domain containing 12
11728,ENSMUSG00000064193,Gm4735,0.0019690364,3.21734929,1.891207138e-4,0.9890277442515918,0.9986543367686409,NS,predicted gene 4735
3112,ENSMUSG00000023175,Bsg,0.0013836585,8.86281795,1.789918105e-4,0.9893255947601756,0.998743756758104,NS,basigin
4925,ENSMUSG00000028134,Ptbp2,-0.0015380354,4.17816865,1.801767356e-4,0.9892903228965609,0.998743756758104,NS,polypyrimidine tract binding protein 2
12792,ENSMUSG00000084940,Gm15935,-0.0027649739,1.92603707,1.792916856e-4,0.9893166573163245,0.998743756758104,NS,predicted gene 15935
12710,ENSMUSG00000081534,Slc48a1,-0.001416831,5.75746021,1.72979146e-4,0.9895064021811972,0.9988558492191526,NS,"solute carrier family 48 (heme transporter), member 1"
12169,ENSMUSG00000071855,Ccdc112,0.0059617639,-0.79566336,1.696157817e-4,0.9896089146136056,0.9988888966797136,NS,coiled-coil domain containing 112
948,ENSMUSG00000009097,Tbx1,-0.0051776045,3.06326317,0.00015839076340000001,0.9899586172167005,0.9991714300672789,NS,T-box 1
2407,ENSMUSG00000021500,Ddx46,0.0013439393,6.15194044,1.497022783e-4,0.9902378959849664,0.999241962283836,NS,DEAD box helicase 46
4147,ENSMUSG00000026273,Mterf4,0.0016784057,3.46458095,1.519861309e-4,0.9901637164372149,0.999241962283836,NS,mitochondrial transcription termination factor 4
7304,ENSMUSG00000034652,Cd300a,-0.0036181089,0.54774737,1.505299377e-4,0.9902109486477706,0.999241962283836,NS,CD300A molecule
7773,ENSMUSG00000036687,Tmem184a,-0.0047091887,-0.09362326,1.470720992e-4,0.9903240289162888,0.9992584436118966,NS,transmembrane protein 184a
879,ENSMUSG00000007827,Ankrd26,-0.0022641736,2.2431104,1.423400956e-4,0.9904809548817779,0.9993311968627536,NS,ankyrin repeat domain 26
4910,ENSMUSG00000028104,Polr3gl,-0.0013181822,5.21666955,1.407062476e-4,0.9905357420705835,0.9993311968627536,NS,polymerase (RNA) III (DNA directed) polypeptide G like
12851,ENSMUSG00000085636,Gm11769,-0.0030348163,1.29915464,1.385599465e-4,0.9906081989157541,0.99933387186794,NS,predicted gene 11769
8637,ENSMUSG00000039713,Plekhg5,-0.0017555039,3.73523948,1.341668701e-4,0.9907582759985228,0.9994148449263567,NS,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5"
7250,ENSMUSG00000034453,Polr3b,-0.001423016,4.09853581,1.316327449e-4,0.9908459663934923,0.9994328792284392,NS,polymerase (RNA) III (DNA directed) polypeptide B
1953,ENSMUSG00000020463,Ppp4r3b,-0.0012381615,4.4122455,1.236392896e-4,0.9911282486209833,0.9994807541663594,NS,protein phosphatase 4 regulatory subunit 3B
10379,ENSMUSG00000050668,Gpatch11,0.0014800689,3.68066594,1.282154028e-4,0.990965567415085,0.9994807541663594,NS,G patch domain containing 11
13389,ENSMUSG00000097305,Gm17276,0.0048545044,-0.40244399,1.250181645e-4,0.9910789171707688,0.9994807541663594,NS,"predicted gene, 17276"
13678,ENSMUSG00000103144,Pcdhga1,-0.003460973,0.37619687,1.224035745e-4,0.991172692574728,0.9994807541663594,NS,"protocadherin gamma subfamily A, 1"
11132,ENSMUSG00000057778,Cyb5d2,-0.0016432309,3.7415318,1.20030514e-4,0.9912586762295864,0.9994970565504128,NS,cytochrome b5 domain containing 2
5508,ENSMUSG00000029417,Cxcl9,0.0050718858,-0.40189295,1.163510954e-4,0.9913936921299685,0.9995627929102491,NS,chemokine (C-X-C motif) ligand 9
251,ENSMUSG00000001891,Ugp2,-0.0010740235,9.10454349,1.079572948e-4,0.9917099291157697,0.9996704228433573,NS,UDP-glucose pyrophosphorylase 2
801,ENSMUSG00000006585,Cdt1,0.0049743764,-0.75325408,1.101838028e-4,0.9916248814208486,0.9996704228433573,NS,chromatin licensing and DNA replication factor 1
4086,ENSMUSG00000026123,Plekhb2,0.0011505829,6.22340244,1.083737718e-4,0.9916939543893876,0.9996704228433573,NS,"pleckstrin homology domain containing, family B (evectins) member 2"
5150,ENSMUSG00000028649,Macf1,-0.0012096499,6.23369296,1.014670697e-4,0.9919629757926208,0.9997143232275368,NS,microtubule-actin crosslinking factor 1
5465,ENSMUSG00000029314,Gpat3,-0.0016165704,2.98885787,1.04193985e-4,0.9918556984783266,0.9997143232275368,NS,glycerol-3-phosphate acyltransferase 3
10708,ENSMUSG00000053559,Smagp,-0.0029024821,0.96424496,1.022584466e-4,0.9919316959627875,0.9997143232275368,NS,small cell adhesion glycoprotein
4038,ENSMUSG00000026027,Stradb,-0.0010673889,6.24722141,9.8398673e-5,0.9920854257094683,0.9997187488336897,NS,STE20-related kinase adaptor beta
6504,ENSMUSG00000031970,Dbndd1,-0.0033763944,0.41396547,9.78621538e-5,0.9921070316205804,0.9997187488336897,NS,dysbindin (dystrobrevin binding protein 1) domain containing 1
147,ENSMUSG00000001143,Lman2l,-1.669034e-4,4.32874923,1.9605127e-6,0.9988828158954853,0.9997208048349947,NS,"lectin, mannose-binding 2-like"
229,ENSMUSG00000001750,Tcirg1,0.0014700631,2.86407981,7.2797423e-5,0.9931924193517666,0.9997208048349947,NS,"T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3"
357,ENSMUSG00000002658,Gtf2f1,2.582378e-4,4.3095118,5.7110867e-6,0.9980932268554977,0.9997208048349947,NS,"general transcription factor IIF, polypeptide 1"
536,ENSMUSG00000004070,Hmox2,2.4197e-4,5.03326297,5.2992804e-6,0.9981632581175717,0.9997208048349947,NS,heme oxygenase 2
537,ENSMUSG00000004071,Cdip1,-8.828562e-4,6.52769552,7.11914006e-5,0.9932679291636667,0.9997208048349947,NS,cell death inducing Trp53 target 1
896,ENSMUSG00000008090,Fgfrl1,2.121369e-4,4.68118344,3.7415873e-6,0.9984566382549012,0.9997208048349947,NS,fibroblast growth factor receptor-like 1
1104,ENSMUSG00000013701,Timm23,-7.224892e-4,7.81368657,4.55495728e-5,0.994615084177495,0.9997208048349947,NS,translocase of inner mitochondrial membrane 23
1317,ENSMUSG00000016409,Nkap,0.0013783832,3.48128749,9.4508153e-5,0.9922434631740505,0.9997208048349947,NS,NFKB activating protein
1523,ENSMUSG00000018750,Zbtb4,6.821412e-4,5.69224745,4.15433541e-5,0.9948573397563529,0.9997208048349947,NS,zinc finger and BTB domain containing 4
