,Ensembl,Symbol,s22mo_C_F-s06mo_C_F_logFC,s22mo_C_F-s06mo_C_F_logCPM,s22mo_C_F-s06mo_C_F_LR,s22mo_C_F-s06mo_C_F_PValue,s22mo_C_F-s06mo_C_F_Status,s22mo_C_F-s06mo_C_F_Status,Description
12,ENSMUSG00000000120,Ngfr,0.1417575857,0.7099121,0.06471486981713,0.79919,0.97012,NS,"nerve growth factor receptor (TNFR superfamily, member 16)"
988,ENSMUSG00000009927,Rps25,-0.0350983296,7.7742052,0.06464099085087,0.79931,0.97014,NS,ribosomal protein S25
5005,ENSMUSG00000028394,Pole3,-0.0342510337,4.1366154,0.06458625767518,0.79939,0.97014,NS,"polymerase (DNA directed), epsilon 3 (p17 subunit)"
14262,ENSMUSG00000118239,Gm50107,0.079635989,0.6943911,0.06457137122523,0.79941,0.97014,NS,"predicted gene, 50107"
1345,ENSMUSG00000016995,Matn4,-0.1180877533,0.3951989,0.06407499724722,0.80017,0.97024,NS,matrilin 4
2853,ENSMUSG00000022545,Ercc4,0.0417171534,3.1594271,0.06407323429769,0.80017,0.97024,NS,"excision repair cross-complementing rodent repair deficiency, complementation group 4"
3237,ENSMUSG00000024072,Yipf4,0.0313477996,4.0767919,0.06393800036651,0.80038,0.97024,NS,"Yip1 domain family, member 4"
3592,ENSMUSG00000024925,Rnaseh2c,0.0310871799,4.0882339,0.06443303167262,0.79962,0.97024,NS,"ribonuclease H2, subunit C"
3995,ENSMUSG00000025962,Fastkd2,-0.0321069911,4.2115526,0.06424088808855,0.79991,0.97024,NS,FAST kinase domains 2
4500,ENSMUSG00000027194,Ttc17,-0.0358320171,4.701668,0.06391530726424,0.80041,0.97024,NS,tetratricopeptide repeat domain 17
4906,ENSMUSG00000028133,Rwdd3,0.069083883,1.2747542,0.06389037500662,0.80045,0.97024,NS,RWD domain containing 3
5287,ENSMUSG00000028975,Pex14,0.0298043179,4.5672079,0.06399850372448,0.80028,0.97024,NS,peroxisomal biogenesis factor 14
5549,ENSMUSG00000029545,Acads,0.0367627104,6.4012809,0.06413551463661,0.80008,0.97024,NS,"acyl-Coenzyme A dehydrogenase, short chain"
10575,ENSMUSG00000052675,Zfp112,-0.0435069747,3.3420225,0.06407295169773,0.80017,0.97024,NS,zinc finger protein 112
11067,ENSMUSG00000057497,Fam136a,0.0353215289,3.7824102,0.06428860722409,0.79984,0.97024,NS,"family with sequence similarity 136, member A"
11359,ENSMUSG00000060636,Rpl35a,0.0326814277,6.9792561,0.06421867491788,0.79995,0.97024,NS,ribosomal protein L35A
11430,ENSMUSG00000061462,Obscn,-0.0394307989,11.892431,0.06439088274493,0.79969,0.97024,NS,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
14115,ENSMUSG00000114253,Gm47798,0.101347578,0.0428643,0.06396328880665,0.80034,0.97024,NS,"predicted gene, 47798"
71,ENSMUSG00000000579,Dynlt1c,0.0597181944,2.0198053,0.06362493200798,0.80086,0.97041,NS,dynein light chain Tctex-type 1C
7897,ENSMUSG00000037266,Rsrp1,0.0382997697,8.2302061,0.06366540639087,0.80079,0.97041,NS,arginine/serine rich protein 1
8068,ENSMUSG00000037926,Ssh2,-0.0416614258,6.0995723,0.06365487237533,0.80081,0.97041,NS,slingshot protein phosphatase 2
8172,ENSMUSG00000038233,Gask1a,0.1131984887,-0.1803577,0.06374122242073,0.80068,0.97041,NS,golgi associated kinase 1A
2785,ENSMUSG00000022414,Tab1,-0.0327625795,4.219592,0.06343713049751,0.80114,0.97059,NS,TGF-beta activated kinase 1/MAP3K7 binding protein 1
8242,ENSMUSG00000038446,Cdc40,-0.0437065537,3.0413483,0.063455986977,0.80111,0.97059,NS,cell division cycle 40
9001,ENSMUSG00000041258,Zfp236,0.0307049634,4.3643694,0.06338259928562,0.80123,0.97059,NS,zinc finger protein 236
11622,ENSMUSG00000063511,Snrnp70,0.0322531964,6.9751098,0.063347625289350007,0.80128,0.97059,NS,small nuclear ribonucleoprotein 70 (U1)
11324,ENSMUSG00000060216,Arrb2,-0.0553671018,2.5065079,0.0632973820095,0.80136,0.9706,NS,"arrestin, beta 2"
6696,ENSMUSG00000032458,Copb2,-0.0303867189,6.2056436,0.06319763501254,0.80151,0.97071,NS,"coatomer protein complex, subunit beta 2 (beta prime)"
5637,ENSMUSG00000029735,Tpk1,0.1014136999,-0.0034659,0.06312996844053,0.80162,0.97073,NS,thiamine pyrophosphokinase
5708,ENSMUSG00000030036,Mogs,-0.0416719934,3.2733979,0.06307390067327,0.8017,0.97073,NS,mannosyl-oligosaccharide glucosidase
11284,ENSMUSG00000059857,Ntng1,-0.1201125486,-0.6136741,0.06305118475117,0.80174,0.97073,NS,netrin G1
2646,ENSMUSG00000022096,Hr,-0.0747068439,6.037008,0.06294094661744,0.80191,0.97086,NS,lysine demethylase and nuclear receptor corepressor
10516,ENSMUSG00000052146,Rps10,0.0347107786,6.9089458,0.06285709848295,0.80204,0.97091,NS,ribosomal protein S10
10667,ENSMUSG00000053536,Cstf2t,0.0339383793,4.4223415,0.06282355984764,0.80209,0.97091,NS,"cleavage stimulation factor, 3' pre-RNA subunit 2, tau"
6027,ENSMUSG00000030846,Tial1,0.029694125,5.2895284,0.06267000781689,0.80232,0.97112,NS,Tia1 cytotoxic granule-associated RNA binding protein-like 1
2752,ENSMUSG00000022340,Sybu,0.07927916,0.7648748,0.06254297499119,0.80252,0.97112,NS,syntabulin (syntaxin-interacting)
3116,ENSMUSG00000023266,Frs3,0.053073278,2.4167557,0.06249021451628,0.8026,0.97112,NS,fibroblast growth factor receptor substrate 3
3670,ENSMUSG00000025103,Btbd1,-0.0340855156,7.7857308,0.06250864300704,0.80257,0.97112,NS,BTB (POZ) domain containing 1
5892,ENSMUSG00000030541,Idh2,-0.0618048213,8.4833308,0.06259463928905,0.80244,0.97112,NS,"isocitrate dehydrogenase 2 (NADP+), mitochondrial"
491,ENSMUSG00000003660,Snrnp200,0.0354726219,6.6039125,0.06233980961561,0.80284,0.97124,NS,small nuclear ribonucleoprotein 200 (U5)
9468,ENSMUSG00000043801,Oaz1-ps,-0.0379921591,3.5271698,0.06237837432718,0.80278,0.97124,NS,"ornithine decarboxylase antizyme 1, pseudogene"
130,ENSMUSG00000001054,Rmnd5b,-0.0354296033,3.7365817,0.06202389654021,0.80333,0.97126,NS,required for meiotic nuclear division 5 homolog B
6067,ENSMUSG00000030978,Rrm1,0.0289456989,5.1085615,0.06205046160955,0.80328,0.97126,NS,ribonucleotide reductase M1
9503,ENSMUSG00000044080,S100a1,-0.0322881804,6.1224369,0.06207768354305,0.80324,0.97126,NS,S100 calcium binding protein A1
9746,ENSMUSG00000045968,Teddm2,-0.0666139053,1.4528189,0.06227167288314,0.80294,0.97126,NS,transmembrane epididymal family member 2
10623,ENSMUSG00000053094,Tmem248,0.0298481173,5.5552704,0.06220733230817,0.80304,0.97126,NS,transmembrane protein 248
12952,ENSMUSG00000087221,BC037032,-0.0543578548,2.2567669,0.06203239132327,0.80331,0.97126,NS,cDNA Sequence BC037032
13319,ENSMUSG00000097060,Gm26759,0.071942175,1.1319741,0.06203392430312,0.80331,0.97126,NS,"predicted gene, 26759"
5798,ENSMUSG00000030271,Ogg1,0.0559418762,2.1560089,0.06190416131634,0.80351,0.9714,NS,8-oxoguanine DNA-glycosylase 1
3509,ENSMUSG00000024750,Zfand5,-0.0386674143,8.653775,0.06185172188172,0.80359,0.97142,NS,"zinc finger, AN1-type domain 5"
1952,ENSMUSG00000020471,Pold2,-0.0327054064,4.9912351,0.06168556498784,0.80385,0.97145,NS,"polymerase (DNA directed), delta 2, regulatory subunit"
2854,ENSMUSG00000022546,Gpt,0.0561707061,4.9589051,0.06177541069454,0.80371,0.97145,NS,"glutamic pyruvic transaminase, soluble"
3807,ENSMUSG00000025413,Ttc4,0.0314306079,4.944452,0.06173323363792,0.80378,0.97145,NS,tetratricopeptide repeat domain 4
5811,ENSMUSG00000030301,Ccdc91,0.0333211551,6.8742165,0.06157475811169,0.80402,0.97145,NS,coiled-coil domain containing 91
9420,ENSMUSG00000043323,Fbrsl1,-0.028691487,5.0216434,0.06164136485827,0.80392,0.97145,NS,fibrosin-like 1
11074,ENSMUSG00000057554,Lgals8,0.0311535971,4.7221721,0.06158118874525,0.80401,0.97145,NS,"lectin, galactose binding, soluble 8"
1656,ENSMUSG00000019837,Gtf3c6,-0.0338281143,4.4023977,0.06121231262259,0.80459,0.97156,NS,"general transcription factor IIIC, polypeptide 6, alpha"
2627,ENSMUSG00000022040,Ephx2,0.0517048749,5.0860575,0.06130932148142,0.80444,0.97156,NS,"epoxide hydrolase 2, cytoplasmic"
7954,ENSMUSG00000037461,Ints7,-0.0448826115,2.7193001,0.06144171981106,0.80423,0.97156,NS,integrator complex subunit 7
8119,ENSMUSG00000038072,Galnt11,0.0393868895,3.5398302,0.0612337641849,0.80456,0.97156,NS,polypeptide N-acetylgalactosaminyltransferase 11
8624,ENSMUSG00000039771,Polr2j,0.0337638006,3.9846211,0.06125891298502,0.80452,0.97156,NS,polymerase (RNA) II (DNA directed) polypeptide J
11130,ENSMUSG00000058239,Usf2,0.0307575659,6.2747377,0.06125323764947,0.80453,0.97156,NS,upstream transcription factor 2
11982,ENSMUSG00000070056,Mfhas1,0.0536847826,2.20166,0.06141534241724,0.80427,0.97156,NS,malignant fibrous histiocytoma amplified sequence 1
1076,ENSMUSG00000012848,Rps5,0.0345449257,7.992161,0.06100099530619,0.80492,0.97183,NS,ribosomal protein S5
3869,ENSMUSG00000025583,Rptor,0.0290104941,5.6138114,0.06096029803915,0.80498,0.97183,NS,"regulatory associated protein of MTOR, complex 1"
7478,ENSMUSG00000035478,Mbd3,0.0308525339,6.8577388,0.0608927876715,0.80509,0.97183,NS,methyl-CpG binding domain protein 3
8135,ENSMUSG00000038132,Rbm24,-0.0324789013,7.4388492,0.06092792069401,0.80504,0.97183,NS,RNA binding motif protein 24
2224,ENSMUSG00000021051,Ppp2r5e,0.0291128027,5.3908666,0.06081987533339,0.8052,0.97189,NS,"protein phosphatase 2, regulatory subunit B', epsilon"
11617,ENSMUSG00000063457,Rps15,0.0341075659,7.9965625,0.06071903593132,0.80536,0.972,NS,ribosomal protein S15
2765,ENSMUSG00000022365,Derl1,0.0286913674,6.1834594,0.06061397745248,0.80553,0.97203,NS,"Der1-like domain family, member 1"
5358,ENSMUSG00000029110,Rnf4,0.0318991684,4.2601292,0.06057410921585,0.80559,0.97203,NS,ring finger protein 4
6727,ENSMUSG00000032519,Slc25a38,0.0383704772,3.5110141,0.06052718359555,0.80566,0.97203,NS,"solute carrier family 25, member 38"
7347,ENSMUSG00000034902,Pip5k1c,0.0310923945,4.9662731,0.06054374770236,0.80564,0.97203,NS,"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma"
9107,ENSMUSG00000041747,Utp15,0.0452149714,2.7816002,0.06047542625869,0.80575,0.97205,NS,UTP15 small subunit processome component
2088,ENSMUSG00000020752,Recql5,0.0380907955,3.3796649,0.06027991536533,0.80605,0.97214,NS,RecQ protein-like 5
3738,ENSMUSG00000025235,Bbs4,-0.0488092133,2.4224467,0.05972041274496,0.80694,0.97214,NS,Bardet-Biedl syndrome 4 (human)
3877,ENSMUSG00000025607,Copg2,-0.0326864014,3.9985498,0.05975570293665,0.80688,0.97214,NS,"coatomer protein complex, subunit gamma 2"
4085,ENSMUSG00000026171,Rnf25,-0.0385672773,3.5921155,0.06019380997273,0.80619,0.97214,NS,ring finger protein 25
5305,ENSMUSG00000029004,Kmt2e,-0.0292952203,5.4000717,0.05969433243849,0.80698,0.97214,NS,lysine (K)-specific methyltransferase 2E
5499,ENSMUSG00000029439,Sfswap,-0.0280557329,5.0595812,0.0597035433264,0.80697,0.97214,NS,splicing factor SWAP
6137,ENSMUSG00000031197,Vbp1,0.0288382458,4.8214102,0.0598048543804,0.8068,0.97214,NS,von Hippel-Lindau binding protein 1
7501,ENSMUSG00000035601,Trmt10b,0.0618238235,1.8075636,0.0602481523083,0.8061,0.97214,NS,tRNA methyltransferase 10B
8230,ENSMUSG00000038398,Upf3a,0.0315412872,4.1407799,0.05977612418208,0.80685,0.97214,NS,UPF3 regulator of nonsense transcripts homolog A (yeast)
8793,ENSMUSG00000040423,Rc3h1,0.0309305645,4.4181837,0.05985463641101,0.80673,0.97214,NS,RING CCCH (C3H) domains 1
9224,ENSMUSG00000042293,Gm5617,-0.0559159193,2.0412123,0.0603326917988,0.80597,0.97214,NS,predicted gene 5617
9485,ENSMUSG00000043962,Thrap3,-0.0305639372,6.837068,0.06009411166557,0.80635,0.97214,NS,thyroid hormone receptor associated protein 3
10952,ENSMUSG00000056413,Adap1,0.0985243166,0.1090467,0.06019175309656,0.80619,0.97214,NS,ArfGAP with dual PH domains 1
13038,ENSMUSG00000089832,Shkbp1,-0.0619564106,1.9599059,0.05982187306819,0.80678,0.97214,NS,Sh3kbp1 binding protein 1
13077,ENSMUSG00000090157,Gm16534,0.10522259640000001,-0.0531592,0.05989771070084,0.80666,0.97214,NS,predicted gene 16534
13143,ENSMUSG00000091479,Gm17035,-0.093415208,0.3027301,0.06011560186314,0.80631,0.97214,NS,predicted gene 17035
14190,ENSMUSG00000116836,Gm49727,-0.073868949,0.708161,0.05973967796259,0.80691,0.97214,NS,"predicted gene, 49727"
9361,ENSMUSG00000042828,Trim72,0.0372178878,7.7176863000000004,0.0596211092566,0.8071,0.9722,NS,tripartite motif-containing 72
3630,ENSMUSG00000024993,Dennd10,-0.0485496479,2.479935,0.05926841724932,0.80766,0.97249,NS,DENN domain containing 10
4052,ENSMUSG00000026098,Pms1,0.0715502491,1.1307753,0.05935562763845,0.80752,0.97249,NS,"PMS1 homolog 1, mismatch repair system component"
5089,ENSMUSG00000028560,Usp1,0.0350213995,4.0658124,0.05925788747234,0.80767,0.97249,NS,ubiquitin specific peptidase 1
7101,ENSMUSG00000033965,Slc16a2,0.0602670544,2.2339521,0.0593030994446,0.8076,0.97249,NS,"solute carrier family 16 (monocarboxylic acid transporters), member 2"
12495,ENSMUSG00000078652,Psme3,0.0290124917,5.665523,0.05933635285841,0.80755,0.97249,NS,"proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)"
3425,ENSMUSG00000024516,Sec11c,0.0355935347,3.7451921,0.05912786056054,0.80788,0.97251,NS,"SEC11 homolog C, signal peptidase complex subunit"
7240,ENSMUSG00000034485,Uaca,-0.0337043717,8.5350952,0.05911646433255,0.8079,0.97251,NS,uveal autoantigen with coiled-coil domains and ankyrin repeats
13686,ENSMUSG00000103906,Tigd5,0.0660506209,1.3957052,0.05917456365181,0.80781,0.97251,NS,tigger transposable element derived 5
235,ENSMUSG00000001783,Rtcb,0.0313471672,5.3452397,0.05894542204906,0.80817,0.97271,NS,"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
6279,ENSMUSG00000031540,Kat6a,0.0291010214,5.4362541,0.05892635096319,0.8082,0.97271,NS,K(lysine) acetyltransferase 6A
4795,ENSMUSG00000027890,Gstm4,-0.0396137678,3.3679161,0.05886739088728,0.8083,0.97274,NS,"glutathione S-transferase, mu 4"
11587,ENSMUSG00000063172,Hspb11,-0.0695963173,0.91675,0.05880332509862,0.8084,0.97278,NS,"heat shock protein family B (small), member 11"
925,ENSMUSG00000008763,Man1a2,0.0311610129,4.2052199,0.0586209757711,0.80869,0.97279,NS,"mannosidase, alpha, class 1A, member 2"
1638,ENSMUSG00000019795,Pcmt1,0.0326052284,7.0288809,0.0586182480779,0.80869,0.97279,NS,protein-L-isoaspartate (D-aspartate) O-methyltransferase 1
6292,ENSMUSG00000031570,Plpp5,0.0501728064,2.1419935,0.05855828634619,0.80879,0.97279,NS,phospholipid phosphatase 5
7372,ENSMUSG00000035007,Rundc1,0.0326300567,3.8246915,0.0585480396246,0.80881,0.97279,NS,RUN domain containing 1
12252,ENSMUSG00000073787,Gm10575,-0.0788900061,0.25491780000000003,0.05864143978966,0.80866,0.97279,NS,predicted gene 10575
13881,ENSMUSG00000108484,Gm18537,0.10763612,0.3025018,0.05866561510523,0.80862,0.97279,NS,"predicted gene, 18537"
6957,ENSMUSG00000033335,Dnm2,0.0283452598,5.4674815,0.05847453896291,0.80892,0.97284,NS,dynamin 2
777,ENSMUSG00000006423,Steep1,0.0320770916,3.7828754,0.05823755495949,0.8093,0.97308,NS,STING1 ER exit protein 1
4313,ENSMUSG00000026737,Pip4k2a,0.0569476137,2.1496643,0.05820306448624,0.80936,0.97308,NS,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha"
5447,ENSMUSG00000029319,Coq2,0.0291560509,5.9431374,0.05814052885842,0.80946,0.97308,NS,coenzyme Q2 4-hydroxybenzoate polyprenyltransferase
9679,ENSMUSG00000045374,Wdr81,-0.0326594069,4.0332716,0.05809832643918,0.80953,0.97308,NS,WD repeat domain 81
12535,ENSMUSG00000078899,Gm4631,-0.0469918408,2.6356889,0.05809645867116,0.80953,0.97308,NS,predicted gene 4631
13344,ENSMUSG00000097185,Gm26596,-0.0614982082,1.520389,0.05823827676182,0.8093,0.97308,NS,"predicted gene, 26596"
4949,ENSMUSG00000028234,Rps20,-0.0341938455,7.6529447,0.05790994774188,0.80983,0.9733,NS,ribosomal protein S20
10518,ENSMUSG00000052154,Gm9870,0.0306731882,4.6165121,0.05789969849493,0.80985,0.9733,NS,predicted gene 9870
2334,ENSMUSG00000021294,Kif26a,0.0542334742,3.2314534,0.05785032342437,0.80993,0.97331,NS,kinesin family member 26A
1762,ENSMUSG00000020089,Ppa1,0.0282185712,4.8431966,0.05777110261474,0.81005,0.97339,NS,pyrophosphatase (inorganic) 1
216,ENSMUSG00000001661,Hoxc6,0.0654236369,1.4663031,0.05608189091524,0.8128,0.97354,NS,homeobox C6
667,ENSMUSG00000005481,Ddx39a,0.0353620788,3.6519992,0.05621998554096,0.81257,0.97354,NS,DEAD box helicase 39a
959,ENSMUSG00000009471,Myod1,0.0493445396,4.1402611,0.05622001572169,0.81257,0.97354,NS,myogenic differentiation 1
975,ENSMUSG00000009647,Mcu,0.0292367314,5.0425054,0.05653460525828,0.81206,0.97354,NS,mitochondrial calcium uniporter
1611,ENSMUSG00000019579,Mydgf,0.0392645193,3.3402561,0.05669133768806,0.8118,0.97354,NS,myeloid derived growth factor
1701,ENSMUSG00000019952,Poc1b,-0.0496133007,2.125158,0.05700076388421,0.8113,0.97354,NS,POC1 centriolar protein B
1785,ENSMUSG00000020131,Pcsk4,-0.0893371349,0.7005464,0.05742217533119,0.81062,0.97354,NS,proprotein convertase subtilisin/kexin type 4
1941,ENSMUSG00000020454,Eif4enif1,-0.0268777798,5.0384753,0.05669257484976,0.8118,0.97354,NS,eukaryotic translation initiation factor 4E nuclear import factor 1
1945,ENSMUSG00000020458,Rtn4,0.034542988,9.3358492,0.0575064913546,0.81048,0.97354,NS,reticulon 4
1966,ENSMUSG00000020495,Smg8,0.0345509268,3.4453929,0.05553898012691,0.81369,0.97354,NS,SMG8 nonsense mediated mRNA decay factor
2901,ENSMUSG00000022663,Atg3,-0.0275850297,4.6251864,0.05567496172738,0.81347,0.97354,NS,autophagy related 3
2978,ENSMUSG00000022828,Gtf2e1,0.0350846702,3.4968276,0.05646710499545,0.81217,0.97354,NS,"general transcription factor II E, polypeptide 1 (alpha subunit)"
3150,ENSMUSG00000023826,Prkn,-0.0313399466,4.0519922,0.05616551886384,0.81266,0.97354,NS,parkin RBR E3 ubiquitin protein ligase
3660,ENSMUSG00000025076,Casp7,0.0745333524,1.4947888,0.05569288825328,0.81344,0.97354,NS,caspase 7
3927,ENSMUSG00000025786,Zdhhc3,0.0316766432,6.65719,0.05604658556943,0.81286,0.97354,NS,"zinc finger, DHHC domain containing 3"
4014,ENSMUSG00000026012,Cd28,0.0667271863,1.5252605,0.05698257998892,0.81133,0.97354,NS,CD28 antigen
4332,ENSMUSG00000026778,Prkcq,-0.0316526159,6.6501343,0.05604520216396,0.81286,0.97354,NS,"protein kinase C, theta"
4365,ENSMUSG00000026836,Acvr1,-0.0334063224,3.7211684,0.05562217184418,0.81355,0.97354,NS,"activin A receptor, type 1"
4381,ENSMUSG00000026867,Gapvd1,0.0284175169,5.5659481,0.05666827698902,0.81184,0.97354,NS,GTPase activating protein and VPS9 domains 1
4492,ENSMUSG00000027177,Hipk3,0.0330114966,8.3956095,0.05571745695077,0.8134,0.97354,NS,homeodomain interacting protein kinase 3
5020,ENSMUSG00000028416,Bag1,-0.0304630366,7.5073268,0.05556337188297,0.81365,0.97354,NS,BCL2-associated athanogene 1
5211,ENSMUSG00000028833,Ncdn,-0.0289698232,4.5579913,0.05638825367623,0.8123,0.97354,NS,neurochondrin
5231,ENSMUSG00000028869,Gnl2,0.029208556,5.2868147,0.05678904516708,0.81164,0.97354,NS,guanine nucleotide binding protein-like 2 (nucleolar)
5380,ENSMUSG00000029158,Yipf7,0.0277828568,5.4682999,0.05662948545911,0.8119,0.97354,NS,"Yip1 domain family, member 7"
6046,ENSMUSG00000030887,Pdzd9,0.0337935509,4.71331,0.0565150679941,0.81209,0.97354,NS,PDZ domain containing 9
6346,ENSMUSG00000031684,Slc10a7,0.0509617043,2.1632261,0.05644250449406,0.81221,0.97354,NS,"solute carrier family 10 (sodium/bile acid cotransporter family), member 7"
6348,ENSMUSG00000031696,Vps35,0.0273308187,6.1056609,0.05550927643343,0.81374,0.97354,NS,VPS35 retromer complex component
7205,ENSMUSG00000034345,Gtf2h5,0.0282006773,4.7905506,0.05585565866408,0.81317,0.97354,NS,"general transcription factor IIH, polypeptide 5"
7465,ENSMUSG00000035399,Oser1,0.0301055833,5.0449876,0.05727491135117,0.81086,0.97354,NS,oxidative stress responsive serine rich 1
7569,ENSMUSG00000035919,Bbs9,0.0437801345,2.8196212,0.05547916738652,0.81379,0.97354,NS,Bardet-Biedl syndrome 9 (human)
7586,ENSMUSG00000035983,Gm7008,-0.0483120465,2.8445734,0.0565195351433,0.81208,0.97354,NS,predicted gene 7008
8148,ENSMUSG00000038172,Ttc39b,-0.0452056181,2.8942035,0.05662850526243,0.81191,0.97354,NS,tetratricopeptide repeat domain 39B
8642,ENSMUSG00000039841,Zfp800,0.0569912862,1.7692385,0.05580850190102,0.81325,0.97354,NS,zinc finger protein 800
8699,ENSMUSG00000040040,Ift88,0.045484831,2.4680577,0.05625386011914,0.81252,0.97354,NS,intraflagellar transport 88
9407,ENSMUSG00000043241,Upf2,0.0281398133,5.5998998,0.05753734513828,0.81043,0.97354,NS,UPF2 regulator of nonsense transcripts homolog (yeast)
9642,ENSMUSG00000045103,Dmd,-0.0356314856,7.0993252,0.05619363987322,0.81262,0.97354,NS,"dystrophin, muscular dystrophy"
9667,ENSMUSG00000045268,Zfp691,-0.0451185846,3.5555566,0.05635738930565,0.81235,0.97354,NS,zinc finger protein 691
9804,ENSMUSG00000046441,Cmtr2,0.0496512523,2.2751831,0.05621467655753,0.81258,0.97354,NS,cap methyltransferase 2
10752,ENSMUSG00000054387,Mdm4,-0.0307132217,5.4117443,0.05595083134766,0.81301,0.97354,NS,transformed mouse 3T3 cell double minute 4
11101,ENSMUSG00000057841,Rpl32,0.0340691503,7.3679714,0.05762238657415,0.81029,0.97354,NS,ribosomal protein L32
11203,ENSMUSG00000059027,9630013D21Rik,-0.1025237945,-0.4754243,0.05696741619524,0.81135,0.97354,NS,RIKEN cDNA 9630013D21 gene
11893,ENSMUSG00000068580,Zfyve19,0.0386960787,3.2770735,0.05744883120355,0.81057,0.97354,NS,"zinc finger, FYVE domain containing 19"
11990,ENSMUSG00000070319,Eif3g,-0.0328872727,5.9615949,0.05729999611293,0.81082,0.97354,NS,"eukaryotic translation initiation factor 3, subunit G"
12040,ENSMUSG00000070814,Zswim9,0.0289502879,4.8660601,0.05610595785178,0.81276,0.97354,NS,zinc finger SWIM-type containing 9
12334,ENSMUSG00000074634,Tmem267,0.0492298662,2.7702435,0.05580499279336,0.81325,0.97354,NS,transmembrane protein 267
12903,ENSMUSG00000086725,A630052C17Rik,-0.0720673826,0.5489411,0.05571424717062,0.8134,0.97354,NS,RIKEN cDNA A630052C17 gene
13028,ENSMUSG00000089762,Ier5l,0.0590042656,1.5042105,0.05605340335445,0.81285,0.97354,NS,immediate early response 5-like
13477,ENSMUSG00000098021,Gm9522,0.1091962781,1.0128959,0.05691750620209,0.81144,0.97354,NS,predicted gene 9522
